借东西的小人阿莉埃蒂 借りぐらしのアリエッティ(2010),米林宏昌,宫崎骏/丹羽圭子/玛丽·诺顿,志田未来/神木隆之介/树木希林/三浦友和/大竹忍/竹下景子/藤原龙也,动画/奇幻/冒险,日本,日语,2010-07-17(日本),94分钟,借物少女艾莉缇(台) / 借东西的小矮人亚莉亚蒂(港) / 借东西的阿莉埃蒂 / 借东西的地下小人 / The Borrower Arrietty / The Secret World of Arrietty,tt1568921,8.9
甜蜜蜜(1996),陈可辛,岸西,黎明/张曼玉/杨恭如/曾志伟/杜可风/张同祖/诸慧荷/丁羽,剧情/爱情,中国香港,粤语 / 汉语普通话 / 英语,2015-02-13(中国大陆)/1996-11-02(中国香港),118分钟(中国大陆), Almost a Love Story,tt0117905,8.9
萤火之森 蛍火の杜へ(2011),大森贵弘,绿川幸,佐仓绫音/内山昂辉/辻亲八/山本兼平/后藤弘树/今井麻美,剧情/爱情/动画/奇幻,日本,日语,2011-09-17(日本),45分钟,萤火之社 / Hotarubi no mori e / To the Forest of Firefly Lights,tt2061702,8.9
哈利·波特与密室 Harry Potter and the Chamber of Secrets(2002),克里斯·哥伦布,史蒂夫·克洛夫斯/J·K·罗琳,丹尼尔·雷德克里夫/艾玛·沃森/鲁伯特·格林特/汤姆·费尔顿/理查德·格雷弗斯/费奥纳·肖/托比·琼斯/朱丽·沃特斯/邦妮·怀特/詹森·艾萨克/肯尼思·布拉纳/艾伦·瑞克曼/理查德·哈里斯/玛吉·史密斯/约翰·克里斯/肖恩·比格斯代夫/克里斯·兰金/克里斯蒂安·库尔森,奇幻/冒险,英国 / 美国,英语,2003-01-24(中国大陆)/2002-11-15(英国/美国),161分钟,哈利波特2：消失的密室(港/台) / 哈2,tt0295297,8.8
驯龙高手 How to Train Your Dragon(2010),迪恩·德布洛斯克里斯·桑德斯,威廉姆·戴维斯/迪恩·德布洛斯/克里斯·桑德斯/葛蕾熙达·柯维尔,杰伊·巴鲁切尔/杰拉德·巴特勒/克雷格·费格森/亚美莉卡·费雷拉/乔纳·希尔/克里斯托夫·梅兹-普莱瑟/T·J·米勒/克里斯汀·韦格/罗宾·阿特金·唐斯/菲利普·麦格雷德/基隆·埃利奥特/阿什利·詹森/大卫·田纳特,动画/奇幻/冒险,美国,英语,2010-05-14(中国大陆)/2010-03-18(俄罗斯)/2010-03-26(美国),98分钟,驯龙记(港),tt0892769,8.7
玛丽和马克思 Mary and Max(2009),亚当·艾略特,亚当·艾略特,托妮·科莱特/菲利普·塞默·霍夫曼/巴瑞·哈姆弗莱斯/艾瑞克·巴纳/贝塔尼·维特莫尔/蕾妮·盖耶/伊恩·莫利·梅尔德伦/朱莉·福塞斯/约翰·弗劳思/克里斯托弗·马西/卡罗琳·莎士比亚-艾伦/琳恩·史密斯/迈克尔·延纳,剧情/喜剧/动画,澳大利亚 / 美国,英语 / 意第绪语,2009-01-15(圣丹斯电影节)/2009-04-09(澳大利亚),92分钟,巧克力情缘(台) / 同是天涯寂寞客 / 玛丽和麦克斯 / 玛丽与马克思 / 玛丽和马克斯 / 玛丽和马科斯,tt0978762,8.9
幸福终点站 The Terminal(2004),史蒂文·斯皮尔伯格,安德鲁·尼科尔/萨沙·杰瓦西/杰夫·内桑森,汤姆·汉克斯/凯瑟琳·泽塔-琼斯/斯坦利·图齐/齐·麦克布赖德/迭戈·卢纳/巴里·沙巴卡·亨利/库玛·帕拉纳/佐伊·索尔达娜/埃迪·琼斯/祖德·塞克利拉/科瑞·雷诺兹/古列雷莫·迪亚兹/里尼·贝尔/瓦列里·尼古拉耶夫/迈克尔·诺里/鲍勃·莫里西/萨沙·斯皮尔伯格/苏珊·索洛米/卡尔利斯·布克/斯蒂芬·富勒/丹·芬纳蒂/Lydia Blanco/肯尼斯·崔/卡斯·安瓦尔/康拉德·皮拉/杜桑恩·杜基齐/马克·伊瓦涅/Benny Golson/斯科特·安第斯/罗伯特·科瓦吕比亚/Dilva Henry/卡尔艾拉切/哈亚提·阿克巴斯/艾力克斯·伯恩斯/埃莱娜·卡多纳/Dan Chase/查得·R·戴维斯/Antonella Elia/Michael Eliopoulos/Marston Fobbs/Riad Galayini/杰拉德·加纳/贾斯汀·罗杰斯豪尔/Mohammed Hassan/Amber Havens/Ksenia Jarova/巴里·朱利安/Svilena Kidess/Zuzana Monroe/艾丽西亚·奥奇瑟/本杰明·奥切恩格,剧情/喜剧/爱情,美国,英语 / 保加利亚语 / 西班牙语 / 俄语 / 汉语普通话 / 德语 / 法语,2005-01-14(中国大陆)/2004-06-18(美国),128分钟,机场客运站(港) / 航站情缘(台) / 航站奇缘 / 单程机票航站奇缘 / 候机楼 / 单程机票 / 爱你无国界,tt0362227,8.8
天书奇谭(1983),王树忱钱运达,王树忱/包蕾,丁建华/毕克/苏秀/程晓桦/施融/于鼎/杨成纯/孙渝烽/胡庆汉/尚华/刘广宁/乔榛/严崇德/伍经纬/童自荣/程玉珠/曹雷/王建新/杨文元/富润生/刘钦/刘风/翟巍/张欣/郭易峰/王肖兵,动画/奇幻,中国大陆,汉语普通话,1983(中国大陆),89分钟,天书奇谭4K纪念版 / The Legend of Sealed Book / Secrets of the Heavenly Book,tt6035092,9.2
大鱼 Big Fish(2003),蒂姆·波顿,Daniel Wallace/约翰·奥古斯特,伊万·麦克格雷格/阿尔伯特·芬尼/比利·克鲁德普/杰西卡·兰格/海伦娜·伯翰·卡特/艾莉森·洛曼/罗伯特·吉尔劳姆/玛丽昂·歌迪亚/马修·麦克格罗里/大卫·丹曼/米西·派勒/卢顿·万恩怀特三世/艾达·泰/艾伦妮·泰/史蒂夫·布西密/丹尼·德维托/迪普·罗伊/海利·安妮·内尔森,剧情/家庭/奇幻/冒险,美国,英语 / 法语 / 俄语 / 粤语 / 汉语普通话,2003-12-04(纽约首映)/2004-01-09(美国),125 分钟,大鱼奇缘(港) / 大智若鱼(台) / 大鱼老爸,tt0319061,8.8
告白(2010),中岛哲也,中岛哲也/凑佳苗,松隆子/冈田将生/木村佳乃/西井幸人/桥本爱/芦田爱菜/三吉彩花/藤原薰/井之胁海/清水尚弥/高桥努/一井直树/能年玲奈/新井浩文/野本萤,剧情/悬疑,日本,日语,2010-06-05(日本),106分钟,自白 / 母亲 / Kokuhaku / Confessions,tt1590089,8.7
阳光姐妹淘 써니(2011),姜炯哲,姜炯哲/李炳宪,沈恩京/闵孝琳/姜素拉/南宝拉/陈熙琼/金时厚/柳好贞/朴真珠/李妍京/金甫美/千禹熙/李璟荣,剧情/喜剧,韩国,韩语,2011-05-04(韩国),124分钟,阳光姊妹淘(港) / 桑尼 / 阳光 / 永远的七公主 / Sunny,tt1937339,8.8
射雕英雄传之东成西就 射鵰英雄傳之東成西就(1993),刘镇伟,刘镇伟,梁朝伟/林青霞/张国荣/叶玉卿/张学友/王祖贤/张曼玉/梁家辉/刘嘉玲/钟镇涛/鲍起静,喜剧/奇幻/武侠/古装,中国香港,粤语,1993-02-05(中国香港),113分钟(香港),东成西就 / 大英雄 (日本) / The Eagle Shooting Heroes,tt0108074,8.7
怪兽电力公司 Monsters, Inc.(2001),彼特·道格特大卫·西尔弗曼李·昂克里奇,安德鲁·斯坦顿/丹尼尔·吉尔森/罗伯特·L·贝尔德/瑞特·里斯/乔纳森·罗伯特/彼特·道格特/杰夫·皮金/吉尔·卡尔顿/拉夫·埃格尔斯顿,约翰·古德曼/比利·克里斯托/玛丽·吉布斯/史蒂夫·布西密/詹姆斯·柯本/詹妮弗·提莉/鲍勃·彼德森/约翰·拉岑贝格/弗兰克·奥兹/丹尼尔·吉尔森/邦尼·亨特/杰克·安杰尔/塞缪尔·洛德·布莱克/史蒂夫·萨斯坎德,喜剧/动画/儿童/奇幻/冒险,美国,英语,2001-11-02(美国)/2012-12-19(美国),92分钟,怪兽公司(港) / 怪物公司,tt0198781,8.7
时空恋旅人 About Time(2013),理查德·柯蒂斯,理查德·柯蒂斯,多姆纳尔·格里森/瑞秋·麦克亚当斯/比尔·奈伊/莉迪亚·威尔逊/琳赛·邓肯/理查德·科德里/约书亚·麦圭尔/汤姆·霍兰德/玛格特·罗比/维尔·梅里克/凡妮莎·柯比/汤姆·休斯/哈利·海顿-佩顿/米切尔·马伦/丽莎·艾科恩/珍妮·莱恩斯福德/菲利普-沃斯/凯瑟琳·斯戴曼/汤姆·斯托顿/安部春香/李·阿斯奎斯-柯/理查德·班克斯/保罗·布莱克维尔/贝恩·科拉科/格拉姆·柯里/罗薇娜·戴蒙德/约翰·达根/迪诺·法赞尼/内芙·加切夫/理查德·E·格兰特/理查德·格雷弗斯/李·尼古拉斯·哈里斯/理查德·赫德曼/李仙湖/马修·C·马蒂诺/马汀·麦格/艾莉克丝摩尔,喜剧/爱情/奇幻,英国,英语,2013-09-04(英国),123分钟,回到最爱的一天(港) / 真爱每一天(台) / 时空旅恋人 / 时空旅的恋人,tt2194499,8.8
神偷奶爸 Despicable Me(2010),皮埃尔·柯芬克里斯·雷纳德,肯·道里欧/塞尔希奥·巴勃罗斯/辛科·保罗,史蒂夫·卡瑞尔/杰森·席格尔/拉塞尔·布兰德/朱莉·安德鲁斯/威尔·阿奈特/克里斯汀·韦格/米兰达·卡斯格拉夫/达纳·盖尔/艾尔西·费舍尔/皮埃尔·柯芬/克里斯·雷纳德/杰梅奈·克莱门特/杰克·麦克布瑞尔/丹尼·麦克布莱德/敏迪·卡灵/罗布·许贝尔/肯·道里欧/郑肯,喜剧/动画/冒险,美国 / 法国,英语,2010-06-20(莫斯科电影节)/2010-07-09(美国),95分钟,卑鄙的我 / 坏蛋奖门人(港) / 偷天换“月”(港) / 我很贱 / Baby的我,tt1323594,8.6
恐怖直播 더 테러 라이브(2013),金秉祐,金秉祐,河正宇/李璟荣/全慧珍/李大卫/金弘波/崔正贤/崔代勋/姜信哲/韩成天/孙成灿/金素真/金大明/金海仁,剧情/悬疑/犯罪,韩国,韩语,2013-07-31(韩国),97分钟,死亡“动”新闻(港) / 恐怖攻击直播(台) / The Terror Live / 90 Minutes of Terror,tt2990738,8.7
傲慢与偏见 Pride & Prejudice(2005),乔·赖特,简·奥斯汀/黛博拉·莫盖茨,凯拉·奈特莉/马修·麦克费登/唐纳德·萨瑟兰/布兰达·布莱斯/凯瑞·穆里根/裴淳华/吉娜·马隆/妲露拉·莱莉/朱迪·丹奇/西蒙·伍兹/克劳迪·布莱克利/汤姆·霍兰德/鲁伯特·弗兰德/凯利·蕾莉/皮普·托伦斯/西妮德·马修斯/佩内洛普·威尔顿/塔姆金·莫钦特,剧情/爱情,法国 / 英国 / 美国,英语,2005-09-16(英国),129 分钟,傲慢与偏见2005 / Pride And Prejudice,tt0414387,8.7
玩具总动员3 Toy Story 3(2010),李·昂克里奇,迈克尔·阿恩特/约翰·拉塞特/安德鲁·斯坦顿/李·昂克里奇,汤姆·汉克斯/蒂姆·艾伦/琼·库萨克/尼德·巴蒂/唐·里克斯/迈克尔·基顿,喜剧/动画/奇幻/冒险,美国,英语 / 西班牙语,2010-06-16(中国大陆)/2010-06-18(美国),103分钟,反斗奇兵3(港) / 玩具的故事3,tt0435761,8.9
教父3 The Godfather: Part III(1990),弗朗西斯·福特·科波拉,马里奥·普佐/弗朗西斯·福特·科波拉,阿尔·帕西诺/黛安·基顿/塔莉娅·夏尔/安迪·加西亚/埃里·瓦拉赫/乔·曼特纳/乔治·汉密尔顿/布里吉特·芳达/索菲亚·科波拉/雷夫·瓦朗/弗兰克·德安布罗西奥/敦尔·当纳利/理查德·布赖特/赫尔穆特·贝格/唐·诺韦洛,剧情/犯罪,美国,英语 / 意大利语 / 德语 / 拉丁语,1990-12-25(美国),170分钟, The Death of Michael Corleone,tt0099674,9.0
釜山行 부산행(2016),延尚昊,延尚昊,孔刘/郑有美/马东锡/金秀安/金义城/崔宇植/安昭熙/崔奎华/郑锡勇/艺秀晶/朴明申/张赫镇/禹都临/沈恩京,动作/惊悚/灾难,韩国,韩语,2016-05-13(戛纳电影节)/2016-07-20(韩国),118分钟,尸杀列车(港) / 尸速列车(台) / Train to Busan / Busanhaeng,tt5700672,8.6
一个叫欧维的男人决定去死 En man som heter Ove(2015),汉内斯·赫尔姆,弗雷德里克·巴克曼/汉内斯·赫尔姆,罗夫·拉斯加德/巴哈·帕斯/托比亚斯·阿姆博瑞/菲利普·伯格/安娜-莱娜·布伦丁/博瑞·伦贝里/埃达·英格薇/弗雷德里克·埃弗斯/玛德琳·雅各布松/查特里娜·拉松/杰克尔·法尔斯特伦,剧情,瑞典,瑞典语 / 波斯语,2015-12-25(瑞典),116分钟,明天别再来敲门(台) / 想死冇咁易(港) / 叫欧裴的男人 / 欧维决定去死 / A Man Called Ove / Mr. Ove,tt4080728,8.9
哪吒闹海(1979),严定宪王树忱徐景达,王树忱,梁正晖/邱岳峰/毕克/富润生/尚华/于鼎,动画/奇幻/冒险,中国大陆,汉语普通话,1979-05-19(中国大陆),65分钟,Prince Nezha's Triumph Against Dragon King / Nezha Conquers the Dragon King,tt0354770,9.1
被解救的姜戈 Django Unchained(2012),昆汀·塔伦蒂诺,昆汀·塔伦蒂诺,杰米·福克斯/莱昂纳多·迪卡普里奥/克里斯托弗·瓦尔兹/塞缪尔·杰克逊/凯丽·华盛顿/沃尔顿·戈金斯/丹尼斯·克里斯托弗/乔纳·希尔/詹姆斯·瑞马尔/爱波·塔布琳/弗兰科·内罗/罗伯特·卡拉丁/佐伊·贝尔,剧情/动作/西部/冒险,美国,英语 / 法语 / 德语,2013-05-12(中国大陆)/2012-12-25(美国),163分钟(中国大陆),被解放的姜戈 / 决杀令(台) / 黑杀令(港) / 被解放的迪亚戈 / 铁血枷锁 / 解放的詹哥 / 奔放的强哥 / 强哥好强,tt1853728,8.8
血战钢锯岭 Hacksaw Ridge(2016),梅尔·吉布森,安德鲁·奈特/罗伯特·申坎,安德鲁·加菲尔德/萨姆·沃辛顿/文斯·沃恩/雨果·维文/卢克·布雷西/泰莉莎·帕尔墨/瑞切尔·格里菲斯/内森奈尔·布佐里克/理查德·劳斯伯格/马特·纳夫莱/费拉斯·迪拉尼/瑞安·柯尔/卢克·佩格勒,剧情/传记/历史/战争,澳大利亚 / 美国,英语 / 日语,2016-12-08(中国大陆)/2016-09-04(威尼斯电影节)/2016-11-04(美国),139分钟(中国大陆),钢锯岭 / 钢铁英雄(台) / The Conscientious Objector,tt2119532,8.7
未麻的部屋 Perfect Blue(1997),今敏,村井贞之/竹内义和,岩男润子/松本梨香/辻亲八/大仓正章/秋元羊介/盐屋翼/堀秀行/筱原惠美/江原正士/梁田清之/古泽彻/新山志保/古川惠实子/原亚弥/三木真一郎/山野井仁/田野惠/长嶝高士/陶山章央/细井治/远近孝一/本井英美/保志总一朗/谷山纪章/北野诚/南香织/商店一野,动画/惊悚/奇幻,日本,日语,1997-08-05(加拿大奇幻电影节)/1998-02-28(日本),81 分钟,蓝色恐惧(港/台) / 蓝色的恐惧 / 未麻之部屋 / パーフェクト ブルー,tt0156887,9.0
七武士 七人の侍(1954),黑泽明,黑泽明/桥本忍/小国英雄,三船敏郎/志村乔/津岛惠子/岛崎雪子/藤原釜足/加东大介/木村功/千秋实/宫口精二/小杉义男/左卜全/稻叶义男/土屋嘉男/高堂国典/东野英治郎/上田吉二郎/多多良纯/渡边笃/小川虎之助/山形勋/上山草人/清水元/高木新平/大友伸/高原骏雄/稻垣三郎/堺左千夫/千石规子/本间文子/大久保正信/伊藤实/大村千吉/广濑正一/宇野晃司/谷晃/中岛春雄/清水美恵/熊谷卓三/夏木顺平/岩本弘司/堤康久/马野都留子/森今日子/加藤武/仲代达矢/宇津井健/山本廉,剧情/动作/冒险,日本,日语,1954-04-26(日本),207分钟,七侠四义(港) / 七剑客(港) / The Seven Samurai / Shichinin no samurai,tt0047478,9.3
我是山姆 I Am Sam(2001),杰茜·尼尔森,杰茜·尼尔森/克里斯汀·约翰逊,西恩·潘/达科塔·范宁/米歇尔·菲佛/黛安·韦斯特/洛雷塔·迪瓦恩/理查德·希夫/劳拉·邓恩,剧情/家庭,美国,英语,2001-12-03(美国),132 分钟,不一样的爸爸(港) / 他不笨，他是我爸爸(台),tt0277027,9.0
头号玩家 Ready Player One(2018),史蒂文·斯皮尔伯格,扎克·佩恩/恩斯特·克莱恩,泰伊·谢里丹/奥利维亚·库克/本·门德尔森/马克·里朗斯/丽娜·维特/森崎温/赵家正/西蒙·佩吉/T·J·米勒/汉娜·乔恩-卡门/拉尔夫·伊内森/苏珊·林奇/克莱尔·希金斯/劳伦斯·斯佩尔曼/佩蒂塔·维克斯/艾萨克·安德鲁斯,动作/科幻/冒险,美国,英语 / 日语 / 汉语普通话,2018-03-30(中国大陆)/2018-03-11(西南偏南电影节)/2018-03-29(美国),140分钟,玩家一号 / 挑战者1号(港) / 一级玩家(台) / 一号玩家,tt1677720,8.7
喜宴 囍宴(1993),李安,李安/冯光远/詹姆斯·夏慕斯,赵文瑄/郎雄/归亚蕾/金素梅/米切尔·利希藤斯坦,剧情/喜剧/爱情/同性/家庭,中国台湾 / 美国,汉语普通话 / 英语,1993-02(柏林电影节)/1993-08-04(美国),108分钟,The Wedding Banquet,tt0107156,8.9
电锯惊魂 Saw(2004),温子仁,温子仁/雷·沃纳尔,雷·沃纳尔/加利·艾尔维斯/丹尼·格洛弗/肯·梁/迪娜·迈耶/迈克·巴特斯/保罗·古德勒支/迈克尔·爱默生/本尼托·马丁内斯/肖妮·史密斯/麦肯兹·韦加/莫妮卡·波特/耐德·巴拉米/亚丽姗德拉·全/托宾·贝尔,悬疑/惊悚/恐怖,美国,英语,2004-01-19(圣丹斯电影节)/2004-10-29(美国),103分钟,恐惧斗室(港) / 夺魂锯(台) / 你死我活 / 链锯惊魂,tt0387564,8.7
新世界 신세계(2013),朴勋政,朴勋政,李政宰/崔岷植/黄政民/宋智孝/朴圣雄/金秉玉/金胤成,剧情/犯罪,韩国,韩语 / 汉语普通话,2013-02-21(韩国),134分钟,暗黑新世界(台) / New World / Sinsegye,tt2625030,8.9
风之谷 風の谷のナウシカ(1984),宫崎骏,宫崎骏,岛本须美/松田洋治/榊原良子/辻村真人/京田尚子/纳谷悟朗/永井一郎/宫内幸平/八奈见乘儿/矢田稔/富永美伊奈/家弓家正/吉田理保子/菅谷政子/坂本千夏/鳕子/麦人/大塚芳忠,动画/奇幻/冒险,日本,日语,1992-05(中国大陆)/1984-03-11(日本),117分钟,风谷少女 / Kaze no tani no Naushika / Nausicaä of the Valley of the Wind,tt0087544,8.9
卢旺达饭店 Hotel Rwanda(2004),特瑞·乔治,凯尔·皮尔森/特瑞·乔治,唐·钱德尔/苏菲·奥康内多/华金·菲尼克斯/尼克·诺特/哈基姆·凯-卡西姆/托尼·戈罗奇/法纳·莫科纳/大卫·奥哈拉/莫苏西·麦格诺/西莫·莫加瓦扎/卡拉·西摩/罗伯托·西特兰/德斯蒙德·杜布/蕾乐蒂·库马洛,剧情/传记/历史/战争,英国 / 南非 / 意大利 / 美国,英语 / 法语,2004-09-11(多伦多电影节)/2005-03-04(英国),121分钟,卢安达饭店(台),tt0395169,8.9
上帝之城 Cidade de Deus(2002),费尔南多·梅里尔斯卡迪亚·兰德,保罗·林斯/布罗里欧·曼托伐尼,亚历桑德雷·罗德里格斯/莱安德鲁·菲尔米诺/菲利佩·哈根森/道格拉斯·席尔瓦/乔纳森·哈根森/马修斯·纳克加勒/索·豪黑/艾莉丝·布拉加,剧情/犯罪,巴西 / 法国,葡萄牙语,2002-05-18(戛纳电影节)/2002-08-30(巴西),130分钟,无主之城 (港) / 无法无天 (台) / City of God,tt0317248,9.0
模仿游戏 The Imitation Game(2014),莫滕·泰杜姆,格拉汉姆·摩尔/安德鲁·霍奇斯,本尼迪克特·康伯巴奇/凯拉·奈特莉/马修·古迪/罗里·金尼尔/艾伦·里奇/马修·比尔德/查尔斯·丹斯/马克·斯特朗/詹姆斯·诺斯科特/汤姆·古德曼-希尔/史蒂芬·威丁顿/伊兰·古德曼/杰克·塔尔登/埃里克斯·劳瑟/杰克·巴农/塔彭丝·米德尔顿/安德鲁·哈维尔/维尔·博登/李·阿斯奎斯-柯/海莉·乔安妮·培根/安库塔·布雷班/格雷斯·卡尔德/理查德·坎贝尔/温斯顿·丘吉尔/克里斯·考林/汉娜·弗林/阿道夫·希特勒 Adolf Hitler/卢克·霍普/斯图尔特·马修斯/亚当·诺威尔/哈里·S·杜鲁门,剧情/同性/传记/战争,英国 / 美国,英语 / 德语,2015-07-21(中国大陆)/2014-11-14(英国)/2014-12-25(美国),114分钟,解码游戏(港) / 模拟游戏,tt2084970,8.7
寄生虫 기생충(2019),奉俊昊,奉俊昊/韩进元,宋康昊/李善均/曹如晶/崔宇植/朴素丹/李姃垠/张慧珍/郑知晓/朴明勋/朴叙俊/朴根禄/郑贤俊/朴孝新/安德烈亚斯·弗龙克,剧情/喜剧,韩国,韩语 / 英语,2019-05-21(戛纳电影节)/2019-05-30(韩国),132分钟,寄生上流(台) / 上流寄生族(港) / 패러사이트 / Parasite / Gisaengchung,tt6751668,8.8
疯狂原始人 The Croods(2013),柯克·德·米科克里斯·桑德斯,克里斯·桑德斯/柯克·德·米科/约翰·克里斯,尼古拉斯·凯奇/艾玛·斯通/瑞安·雷诺兹/凯瑟琳·基纳/克萝丽丝·利奇曼/克拉克·杜克/克里斯·桑德斯/兰迪·汤姆,喜剧/动画/冒险,美国,英语,2013-04-20(中国大陆)/2013-02-15(柏林电影节)/2013-03-22(美国),98分钟,古鲁家族(港/台) / 克鲁德一家 / 疯狂家族,tt0481499,8.7
三块广告牌 Three Billboards Outside Ebbing, Missouri(2017),马丁·麦克唐纳,马丁·麦克唐纳,弗兰西斯·麦克多蒙德/伍迪·哈里森/山姆·洛克威尔/艾比·考尼什/卢卡斯·赫奇斯/彼特·丁拉基/约翰·浩克斯/卡赖伯·兰德里·琼斯/凯瑟琳·纽顿/凯瑞·康顿/泽利科·伊万内克/萨玛拉·维文/克拉克·彼得斯/尼克·瑟西/阿曼达·沃伦/玛拉雅·瑞沃拉·德鲁/布兰登·萨克斯顿/迈克尔·艾伦·米利甘,剧情/犯罪,美国 / 英国,英语,2018-03-02(中国大陆)/2017-09-04(威尼斯电影节)/2017-12-01(美国),115分钟,广告牌杀人事件(港) / 意外(台),tt5027774,8.7
花样年华 花樣年華(2000),王家卫,王家卫,梁朝伟/张曼玉/潘迪华/萧炳林/张耀扬/孙佳君/钱似莺/顾锦华,剧情/爱情,中国香港,粤语 / 上海话 / 法语,2000-09-29(中国香港)/2000-05-20(戛纳电影节),98 分钟,In the Mood for Love,tt0118694,8.7
英雄本色(1986),吴宇森,陈庆嘉/吴宇森/梁淑华,周润发/狄龙/张国荣/朱宝意/李子雄/田丰/吴宇森/曾江/成奎安/徐克/陈志辉,剧情/动作/犯罪,中国香港,粤语 / 汉语普通话 / 英语,2017-11-17(中国大陆)/1986-08-02(中国香港),95分钟,A Better Tomorrow / Gangland Boss,tt0092263,8.6
谍影重重3 The Bourne Ultimatum(2007),保罗·格林格拉斯,托尼·吉尔罗伊/乔治·诺非/斯科特·Z·本恩斯,马特·达蒙/朱丽娅·斯蒂尔斯/大卫·斯特雷泽恩/斯科特·格伦/帕迪·康斯戴恩/埃德加·拉米雷兹/阿尔伯特·芬尼/琼·艾伦/Tom Gallop/克里·约翰逊/丹尼尔·布鲁赫/乔伊·安沙/科林·斯廷顿/丹·弗雷登堡/Lucy Liemann,动作/悬疑/惊悚,美国 / 德国,英语 / 法语 / 阿拉伯语 / 俄语 / 西班牙语,2007-11-15(中国大陆)/2007-08-03(美国),115分钟,叛谍追击3：最后通牒(港) / 神鬼认证：最后通牒 (台) / 伯恩的最后通牒 / 终极伯恩,tt0440963,8.8
黑客帝国3：矩阵革命 The Matrix Revolutions(2003),拉娜·沃卓斯基莉莉·沃卓斯基,莉莉·沃卓斯基/拉娜·沃卓斯基,基努·里维斯/劳伦斯·菲什伯恩/凯瑞-安·莫斯/雨果·维文/贾达·萍克·史密斯/凯特·宾汉/玛丽·爱丽丝/莫妮卡·贝鲁奇/埃茜·戴维斯/克里斯托弗·卡比/罗伯特·马莫内/罗宾·奈文/吉娜薇·欧瑞丽/诺娜·加耶/纳撒尼尔·利斯/哈里·列尼斯/哈罗德·佩里诺/鲁伯特·雷德/凯文·迈克尔·理查德森/大卫·罗伯茨/布鲁斯·斯宾斯/吉娜·托瑞斯/克莱顿·华生/赫尔穆特·巴凯蒂斯/邹兆龙/乔·曼宁/Tanveer K. Atwal/拉黑·休姆/康奈尔·韦斯特/伯纳德·怀特/朗贝尔·维尔森/安东尼·布兰登·黄/安东尼·泽比/克雷格·沃克,动作/科幻,美国,英语 / 法语,2003-11-05(美国/中国大陆),129 分钟,22世纪杀人网络3：惊变世纪(港) / 骇客任务完结篇：最后战役(台) / 廿二世纪杀人网络3：惊变世纪 / 黑客帝国3 / 骇客帝国3,tt0242653,8.8
达拉斯买家俱乐部 Dallas Buyers Club(2013),让-马克·瓦雷,克莱格·鲍登/梅丽莎·沃雷克,马修·麦康纳/詹妮弗·加纳/杰瑞德·莱托/斯蒂夫·扎恩/达拉斯·罗伯特斯/凯文·兰金/丹尼斯·欧哈拉/简·麦克尼尔/格里芬·邓恩/詹姆斯·杜蒙特/朱丽叶·里夫斯/斯蒂菲·格罗特/J·D·埃弗摩尔,剧情/同性/传记,美国,英语 / 日语,2013-09-07(多伦多电影节)/2013-11-22(美国),117分钟,续命枭雄(港) / 药命俱乐部(台) / 达拉斯顾客俱乐部 / 药丸俱乐部(豆友译名),tt0790636,8.8
纵横四海 緃横四海(1991),吴宇森,吴宇森/高志森/秦小珍,周润发/张国荣/钟楚红/朱江/曾江/胡枫/唐宁/邓一君,剧情/喜剧/动作/犯罪,中国香港,粤语 / 汉语普通话 / 客家话 / 英语 / 法语,1991-02-02(中国香港),108分钟,Once a Thief,tt0101020,8.8
头脑特工队 Inside Out(2015),彼特·道格特罗纳尔多·德尔·卡门,彼特·道格特/罗纳尔多·德尔·卡门/梅格·勒福夫/乔什·库雷/迈克尔·阿恩特/西蒙·里奇/鲍勃·彼德森/比尔·哈德尔/艾米·波勒,艾米·波勒/菲利丝·史密斯/理查德·坎德/比尔·哈德尔/刘易斯·布莱克/敏迪·卡灵/凯特林·迪亚斯/戴安·琳恩/凯尔·麦克拉克伦/波拉·庞德斯通/鲍比·莫尼汉/保拉·佩尔/大卫·戈尔兹/弗兰克·奥兹/乔什·库雷/弗利/约翰·拉岑贝格/卡洛斯·阿拉斯拉奇/皮特·萨加尔/拉什达·琼斯/罗里·艾伦/约翰·齐甘/雪莉·琳恩/拉瑞恩·纽曼/帕丽斯·冯·戴克,喜剧/动画/冒险,美国,英语,2015-10-06(中国大陆)/2015-06-19(美国),95分钟,玩转脑朋友(港) / 脑筋急转弯(台) / 头脑大作战 / 大脑环游记 / 脑中小小人 / 大脑内外 / 由内而外 / 头脑总动员,tt2096673,8.7
你的名字。 君の名は。(2016),新海诚,新海诚,神木隆之介/上白石萌音/长泽雅美/市原悦子/成田凌/悠木碧/岛崎信长/石川界人/谷花音/寺杣昌纪/大原沙耶香/井上和彦/茶风林/加藤有花/花泽香菜/寺崎裕香,剧情/爱情/动画,日本,日语,2016-12-02(中国大陆)/2016-08-26(日本),106分钟,你的名字 / 君之名 / Your Name / Kimi no na wa.,tt5311514,8.5
